latitude,longitude
44.947793,-93.030572
44.975227,-93.076345
44.928025,-93.081541
44.951177,-93.089487
44.926756,-93.100570
44.964761,-93.068500
44.919735,-93.132822
44.959441,-93.005039
44.924144,-93.070083
44.975211,-93.096500
44.935233,-93.112241
44.957755,-93.043412
44.983197,-93.102838
44.945587,-93.116264
44.980529,-93.108757
44.972335,-93.158497
44.966599,-93.122437
44.963952,-93.004236
44.970105,-93.024473
44.963952,-93.004236
44.922468,-93.070922
44.945587,-93.116539
44.963802,-93.078759
44.962246,-93.052631
44.971866,-93.157524
44.963272,-93.018341
44.949612,-93.098686
44.974665,-93.094202
44.990958,-93.108675
44.933456,-93.082423
44.920128,-93.136310
44.973717,-93.112184
44.962241,-93.121979
44.963193,-93.042061
NaN,NaN
44.976828,-93.029303
NaN,NaN
44.928033,-93.097605
44.963197,-93.074553
44.931542,-93.092494
44.967270,-93.156503
44.975952,-93.058135
44.966203,-93.096182
44.966914,-93.016567
44.954767,-93.041317
44.969332,-93.014411
44.988161,-93.015552
44.965489,-93.152373
44.956714,-93.141379
44.925220,-93.133957
44.981510,-93.074654
44.951211,-93.138533
44.966932,-93.023236
44.969257,-93.057773
44.924627,-93.073801
44.925019,-93.101753
44.970414,-93.053936
44.974665,-93.094202
44.929161,-93.136417
44.983302,-93.076416
44.984812,-93.028570
44.968753,-93.042644
44.924877,-93.138503
44.951209,-93.142618
44.962804,-93.136034
44.959441,-93.005039
NaN,NaN
44.955763,-93.059131
44.957453,-93.133106
44.978629,-93.071207
44.969762,-93.016224
44.964620,-93.149524
44.979355,-93.070050
44.943497,-93.110016
44.963952,-93.004236
44.983810,-93.075946
44.977450,-93.057176
44.976798,-93.064665
44.905997,-93.160769
44.966897,-93.016533
44.981271,-93.101507
NaN,NaN
44.971245,-93.111159
44.948712,-93.174405
44.975138,-93.086471
44.973633,-93.102349
44.974998,-93.099114
NaN,NaN
44.957754,-93.047877
44.926400,-93.074310
44.968768,-93.081282
44.956684,-93.158821
44.969360,-93.094618
44.923436,-93.099053
44.924452,-93.103929
44.956852,-93.048613
44.963269,-93.011519
44.986787,-93.022652
44.933472,-93.082447
44.977620,-93.102448
44.989998,-93.118520
44.958516,-93.128582
44.986575,-93.072255
44.979955,-93.105785
44.932046,-93.087326
44.970045,-93.083145
44.972793,-93.021653
44.915996,-93.076054
44.980324,-93.105782
44.925033,-93.074976
44.978614,-93.070318
44.984006,-93.015545
44.985019,-93.127218
44.984652,-93.029789
44.957756,-93.047076
44.984378,-93.107957
44.987361,-93.029251
44.955490,-93.047222
44.962059,-93.126344
44.944962,-93.095000
44.972826,-93.057841
44.947717,-93.013213
44.964562,-93.096888
44.962291,-93.027460
44.958726,-93.019428
44.960953,-93.118459
44.981675,-93.071639
44.966820,-93.016495
44.978963,-93.104696
44.967622,-93.110921
44.956548,-93.152255
44.963180,-93.030090
44.969172,-93.071819
44.932636,-93.151595
44.954399,-93.173248
44.943598,-93.165288
44.989951,-93.107153
44.971908,-93.059470
44.970248,-93.055432
44.973705,-93.094073
44.922122,-93.084103
44.965012,-93.029854
44.978548,-93.079581
44.989467,-93.022713
44.941497,-93.114815
44.956716,-93.144336
44.958761,-93.013955
44.969739,-93.056168
44.925268,-93.130769
44.949269,-93.094891
44.973973,-93.100539
NaN,NaN
44.974924,-93.074753
44.975883,-93.064803
44.945097,-93.129763
44.961248,-93.005044
44.967520,-93.015494
44.952326,-93.139522
44.973159,-93.068555
44.988136,-93.019277
44.975563,-93.120124
44.971906,-93.063631
44.973705,-93.094073
44.906065,-93.153777
44.971082,-93.052199
NaN,NaN
44.926693,-93.079415
44.988820,-93.120121
44.965610,-93.029136
44.975651,-93.112303
44.933283,-93.115778
44.964593,-93.180800
44.991844,-93.109669
44.970197,-93.084564
44.951234,-93.121239
44.968112,-93.110923
44.972679,-93.136583
44.972622,-93.085817
44.988465,-93.102385
44.981173,-93.110518
44.964177,-93.015809
44.922300,-93.142551
44.980201,-93.108761
44.971943,-93.051348
44.961815,-93.050654
44.977431,-93.027602
44.950143,-93.049111
44.959441,-93.005039
44.959374,-93.149292
44.956865,-93.029097
44.963175,-93.134463
44.902355,-93.160550
44.984341,-93.086737
44.961833,-93.081546
44.925737,-93.104262
44.964663,-93.008412
44.973276,-93.077070
44.952998,-93.063626
44.991498,-93.108848
44.947293,-93.142067
44.976383,-93.050620
44.954928,-93.169692
44.990256,-93.134321
44.973705,-93.094073
44.989978,-93.029557
44.948035,-93.121630
44.959441,-93.005039
44.960502,-93.020460
44.980274,-93.068309
44.986151,-93.019891
44.987057,-93.157210
44.953953,-93.061662
44.977643,-93.114731
44.957122,-93.060613
44.966914,-93.016566
44.975378,-93.038494
44.963952,-93.004236
44.979357,-93.069698
44.958532,-93.004856
44.929787,-93.098740
44.973198,-93.053445
44.947695,-93.126025
44.960151,-93.104648
44.952926,-93.062218
NaN,NaN
44.968753,-93.042644
44.961248,-93.005044
44.970351,-93.071558
44.970236,-93.064733
44.970241,-93.062201
44.958532,-93.004856
44.970638,-93.111161
44.972941,-93.128752
44.976673,-93.082876
44.988357,-93.066758
44.983738,-93.022587
44.926196,-93.100796
44.958775,-93.013408
44.967093,-93.011258
44.976841,-93.030168
44.952974,-93.056348
44.990449,-93.073783
44.949612,-93.098686
44.925053,-93.075602
44.956713,-93.140398
44.937909,-93.154283
44.970447,-93.108292
44.920631,-93.138778
44.929655,-93.103448
44.991844,-93.109669
44.968057,-93.011886
44.929397,-93.088337
NaN,NaN
44.958103,-93.179819
44.989328,-93.073543
44.974271,-93.038499
44.989452,-93.127741
44.950544,-93.173749
44.965046,-93.014607
44.958787,-93.012978
44.960338,-93.005041
44.962289,-93.026727
44.991844,-93.109669
44.963160,-93.133026
44.975013,-93.009696
44.986272,-93.113420
44.952351,-93.130626
44.960338,-93.005041
44.969727,-93.023286
44.981863,-93.018010
44.961248,-93.005044
44.968223,-93.012944
44.974009,-93.104591
44.947614,-93.112688
44.970404,-93.063097
44.994539,-93.050808
44.965074,-93.014027
44.984870,-93.020433
44.972873,-93.056079
44.920203,-93.071571
NaN,NaN
44.947175,-93.142086
44.944962,-93.095000
44.945028,-93.154262
44.967296,-93.102213
44.957616,-93.130501
44.924991,-93.070416
44.936886,-93.116866
44.976446,-93.064195
44.974067,-93.043978
44.978187,-93.067209
44.977580,-93.068514
44.990321,-93.071417
44.958103,-93.179819
44.978358,-93.112406
44.941497,-93.114671
44.963120,-93.056965
44.972704,-93.130655
44.950315,-93.085627
44.970242,-93.061900
44.975817,-93.075399
44.961739,-93.080011
44.931273,-93.125615
44.902323,-93.159957
44.975937,-93.051205
44.951439,-93.093958
44.966820,-93.016495
44.987362,-93.029556
44.972058,-93.133086
44.936940,-93.111860
NaN,NaN
44.966394,-93.179680
44.960168,-93.130212
44.923452,-93.135956
44.973705,-93.094073
44.950603,-93.093276
44.952222,-93.093753
NaN,NaN
44.956698,-93.044852
44.954239,-93.058109
44.961248,-93.005044
44.973136,-93.074836
44.974574,-93.038497
44.965247,-93.016794
44.986343,-93.018146
44.956716,-93.147932
44.974665,-93.094202
44.983757,-93.062992
44.975779,-93.110561
44.984823,-93.031305
44.950805,-93.180312
44.960241,-93.112141
44.976421,-93.061052
44.945971,-93.173470
44.979340,-93.071724
44.975712,-93.038559
44.978329,-93.081529
44.969209,-93.065030
44.954017,-93.141302
44.989973,-93.029753
NaN,NaN
44.983414,-93.114807
44.957765,-93.028512
NaN,NaN
44.989998,-93.118520
44.950476,-93.165710
44.975529,-93.052123
44.991844,-93.109669
NaN,NaN
44.965992,-93.022941
44.959441,-93.005039
44.963952,-93.004236
NaN,NaN
44.980419,-93.024426
44.988986,-93.078899
44.987694,-93.021373
NaN,NaN
44.969553,-93.111160
44.969696,-93.023411
44.949612,-93.098686
44.956877,-93.037182
44.961248,-93.005044
44.950148,-93.135250
44.989951,-93.107153
44.962134,-93.031954
44.953706,-93.037778
44.951439,-93.093958
44.959441,-93.005039
44.976143,-93.079558
44.968753,-93.042644
NaN,NaN
44.973986,-93.100069
44.977420,-93.067993
44.962960,-93.059203
44.976825,-93.114969
44.902641,-93.166749
44.967495,-93.016329
44.989455,-93.020740
44.960169,-93.150024
44.957681,-93.037479
44.989968,-93.028575
44.958516,-93.129830
44.983743,-93.019481
44.972147,-93.095312
44.921555,-93.083666
44.934877,-93.114661
44.952115,-93.091674
44.976652,-93.085083
44.974885,-93.095137
44.962816,-93.147556
44.988256,-93.026750
44.962271,-93.049318
44.970830,-93.084721
44.985563,-93.074558
44.983414,-93.114807
44.990673,-93.047337
44.962137,-93.034369
44.956751,-93.076585
44.959441,-93.005039
44.961248,-93.005044
44.934884,-93.119107
44.967284,-93.156045
44.968576,-93.102725
44.982686,-93.017635
44.987521,-93.027065
44.989951,-93.107153
44.970379,-93.129511
44.958683,-93.079495
44.989199,-93.074251
44.978045,-93.023233
44.974319,-93.110916
44.941644,-93.124565
44.980788,-93.076394
44.979533,-93.023469
44.994539,-93.050808
44.973705,-93.094073
44.959275,-93.139639
44.942025,-93.130279
44.973705,-93.094073
44.971904,-93.059626
44.965012,-93.044303
44.975986,-93.008700
44.976647,-93.112420
44.951439,-93.093958
44.985581,-93.080119
44.949727,-93.046702
44.959593,-93.050910
44.953837,-93.126892
44.950603,-93.093276
44.964327,-93.019883
44.978198,-93.043245
44.923779,-93.071453
44.963952,-93.004236
44.979090,-93.019538
44.954134,-93.056573
44.972234,-93.074503
44.962059,-93.126344
44.976379,-93.070785
44.983897,-93.164085
44.979092,-93.022245
44.950146,-93.043598
44.956981,-93.020679
44.953256,-93.148106
44.961795,-93.173996
44.975396,-93.101833
44.977632,-93.049330
44.969649,-93.027721
44.975314,-93.038494
44.989199,-93.074251
44.977595,-93.027424
44.924472,-93.092546
44.945980,-93.173148
44.924651,-93.087932
44.967893,-93.017181
44.980113,-93.122710
NaN,NaN
44.983665,-93.087800
44.972650,-93.130934
44.966389,-93.172675
44.965892,-93.148651
44.951116,-93.042656
44.974209,-93.077641
44.977238,-93.100441
44.975097,-93.027711
44.980070,-93.076387
44.986650,-93.079062
44.932419,-93.091731
44.954920,-93.030978
44.986855,-93.116312
44.951439,-93.093958
44.974020,-93.075878
44.984901,-93.136882
44.901882,-93.172416
44.985149,-93.126485
44.951439,-93.093958
44.969213,-93.064874
44.974085,-93.026663
44.966224,-93.095398
44.971864,-93.026856
44.944386,-93.115682
44.982079,-93.161848
44.984154,-93.107030
44.958376,-93.017512
44.988706,-93.019768
44.976455,-93.010279
44.963221,-93.143432
44.929884,-93.084370
44.978449,-93.014842
44.957716,-93.146209
44.968284,-93.124899
44.957622,-93.142857
44.975742,-93.027713
44.950315,-93.085627
44.963952,-93.004236
44.978410,-93.113447
44.922483,-93.082056
44.970296,-93.080200
44.934974,-93.087541
44.958532,-93.004856
44.981334,-93.025660
NaN,NaN
44.960338,-93.005041
44.960189,-93.140168
44.985563,-93.074558
44.976420,-93.055958
44.980850,-93.072562
NaN,NaN
44.934321,-93.123691
44.989408,-93.102342
44.963048,-93.078227
44.925514,-93.078772
44.978388,-93.006890
44.963037,-93.083757
44.923957,-93.138817
44.965863,-93.011416
44.933256,-93.079594
44.951234,-93.121239
44.956700,-93.154985
NaN,NaN
44.956876,-93.037729
44.936052,-93.111227
44.979783,-93.038124
44.951159,-93.038548
44.965147,-93.035618
44.975945,-93.113472
44.989199,-93.074251
44.973458,-93.126474
44.974665,-93.094202
44.971931,-93.140692
44.970122,-93.018318
44.970775,-93.085382
44.981838,-93.028656
44.960412,-93.041568
44.951184,-93.030836
44.975243,-93.113700
44.972330,-93.058690
44.925649,-93.131465
44.988137,-93.017864
44.954751,-93.170494
44.952213,-93.129642
44.933283,-93.115742
44.983916,-93.013614
44.980903,-93.028165
44.981143,-93.111655
44.921394,-93.081770
44.983907,-93.067015
44.975437,-93.081030
44.974665,-93.094202
44.978624,-93.017881
44.950126,-93.061125
44.962654,-93.048243
44.904833,-93.163318
44.966514,-93.163729
44.976250,-93.082606
44.966382,-93.005378
44.980371,-93.113431
44.990567,-93.021063
44.974665,-93.094202
44.969330,-93.038274
44.978067,-93.102103
44.970502,-93.013574
44.961248,-93.005044
44.973705,-93.094073
44.978656,-93.063627
44.983292,-93.020468
44.971735,-93.027937
44.946773,-93.121600
44.949247,-93.171189
44.966799,-93.159047
44.971918,-93.064535
44.945111,-93.123062
44.990331,-93.075112
44.977610,-93.102152
44.956877,-93.037245
44.988844,-93.044181
44.927832,-93.081375
44.958775,-93.014815
44.968671,-93.043548
44.981210,-93.080201
44.953981,-93.050705
44.927327,-93.083196
44.973705,-93.094073
44.964975,-93.141895
44.974958,-93.026669
44.981838,-93.024497
44.990908,-93.018968
44.955978,-93.031803
44.980910,-93.022398
44.967785,-93.181312
44.979535,-93.020645
44.957681,-93.037479
44.961248,-93.005044
44.970415,-93.053064
44.950630,-93.087577
44.977596,-93.110719
44.987521,-93.102243
44.923548,-93.177845
44.946266,-93.026309
44.971163,-93.133505
44.959374,-93.149292
44.958454,-93.128813
44.977462,-93.111461
44.984530,-93.012266
44.971440,-93.053807
44.975018,-93.009501
44.912614,-93.186011
44.927749,-93.134411
44.954127,-93.058906
44.987360,-93.028640
44.958354,-93.012822
44.926122,-93.135642
44.987355,-93.026846
44.924381,-93.141306
44.983924,-93.033928
44.964681,-93.011864
44.983738,-93.026099
44.972833,-93.057567
44.980239,-93.105783
44.973491,-93.014908
44.979036,-93.074959
NaN,NaN
44.982930,-93.066646
44.961248,-93.005044
44.967951,-93.013225
44.968100,-93.085517
44.955923,-93.060550
44.948208,-93.126798
44.933707,-93.151438
44.956714,-93.150322
44.991669,-93.028290
44.973705,-93.094073
44.968877,-93.012436
44.912450,-93.185610
44.952806,-93.148577
44.989842,-93.081111
44.978557,-93.071363
44.959253,-93.009108
44.952397,-93.030525
44.971195,-93.135656
44.987526,-93.067395
44.954003,-93.129878
44.940563,-93.125317
44.968753,-93.042644
44.968753,-93.042644
44.986625,-93.081433
44.983090,-93.019882
44.991213,-93.074853
44.966452,-93.156350
44.927439,-93.075257
44.956278,-93.069027
44.968889,-93.078650
44.921374,-93.100742
44.985775,-93.075094
44.983749,-93.014496
44.960364,-93.142778
44.987355,-93.026998
44.953501,-93.036266
44.962836,-93.018295
44.952397,-93.030525
44.989199,-93.074251
44.961248,-93.005044
44.975267,-93.027712
44.968319,-93.143386
44.991075,-93.127053
44.943661,-93.170584
44.952397,-93.030525
44.974241,-93.119896
44.986479,-93.073627
44.962189,-93.176833
44.972324,-93.023257
44.953246,-93.133879
44.981865,-93.063244
44.945169,-93.129745
44.975786,-93.187584
44.930109,-93.073293
44.988688,-93.076009
44.951415,-93.029860
44.961248,-93.005044
44.979971,-93.164577
44.924002,-93.141168
44.958532,-93.004856
44.988425,-93.082295
44.972506,-93.011834
44.987658,-93.018049
44.923362,-93.101959
44.944962,-93.095000
44.978865,-93.022742
44.957831,-93.016066
44.980918,-93.016554
44.979190,-93.026503
44.964315,-93.027981
44.976925,-93.025417
44.951197,-93.135209
44.963952,-93.004236
44.912614,-93.186139
44.961248,-93.005044
44.964059,-93.166991
44.962246,-93.131137
44.926110,-93.137406
44.983702,-93.071834
44.929248,-93.086328
44.965483,-93.033067
44.982218,-93.014259
44.959441,-93.005039
44.924009,-93.140894
44.956496,-93.007271
44.983649,-93.079619
44.934869,-93.088200
44.917980,-93.146318
44.986479,-93.073627
44.980424,-93.021484
44.989506,-93.071884
44.989962,-93.021902
44.973705,-93.094073
44.954910,-93.140024
44.953232,-93.141012
44.977179,-93.128721
44.988535,-93.020731
44.928935,-93.131970
44.928903,-93.077310
44.976845,-93.058820
44.982221,-93.064932
44.975232,-93.050624
44.959277,-93.141076
44.979987,-93.017319
44.950166,-93.051159
44.984510,-93.022782
44.976977,-93.110906
44.981832,-93.024045
44.986355,-93.016303
44.981364,-93.011364
44.982796,-93.071865
44.962134,-93.032411
44.925618,-93.066505
44.958454,-93.128813
44.923295,-93.105973
44.991688,-93.077537
44.958952,-93.162193
44.964463,-93.017369
44.923941,-93.127413
44.955813,-93.034450
44.971576,-93.133692
44.951439,-93.093958
44.986755,-93.016345
44.962236,-93.160668
44.956666,-93.164952
44.959374,-93.149292
44.975339,-93.026672
44.965787,-93.012586
44.989031,-93.049319
44.979370,-93.068298
44.957613,-93.150933
44.969473,-93.142624
44.964690,-93.022568
44.956649,-93.063717
44.989199,-93.074251
44.962137,-93.042349
NaN,NaN
44.962298,-93.031528
44.966820,-93.016495
44.968194,-93.016274
44.968753,-93.042644
44.964631,-93.150430
44.959374,-93.149292
44.991131,-93.134338
NaN,NaN
44.976867,-93.010481
NaN,NaN
44.967404,-93.112879
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
44.973982,-93.012270
44.992172,-93.048210
44.983920,-93.032411
NaN,NaN
44.962286,-93.047450
44.983414,-93.114807
NaN,NaN
44.961248,-93.005044
NaN,NaN
NaN,NaN
44.979803,-93.112159
44.924902,-93.097789
44.950164,-93.034534
NaN,NaN
44.980223,-93.063448
44.962593,-93.004963
44.986450,-93.067459
NaN,NaN
44.955490,-93.047222
44.978381,-93.113680
44.989199,-93.074251
44.981928,-93.035568
44.955490,-93.047222
44.973357,-93.027940
44.960412,-93.041568
NaN,NaN
NaN,NaN
44.902660,-93.175009
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
44.976723,-93.075897
NaN,NaN
44.958454,-93.128813
44.923510,-93.084985
44.970405,-93.062864
44.966306,-93.047093
NaN,NaN
44.960179,-93.135868
44.953962,-93.058996
44.974665,-93.094202
44.968156,-93.018267
44.979849,-93.112159
NaN,NaN
44.954146,-93.050878
44.967982,-93.020893
44.960740,-93.146227
44.949705,-93.035040
44.979063,-93.020556
44.924171,-93.070436
NaN,NaN
44.990219,-93.127707
NaN,NaN
44.966073,-93.008109
44.963128,-93.005413
44.986610,-93.083357
44.955761,-93.059757
44.947829,-93.033348
44.981654,-93.117673
44.974031,-93.028990
44.929328,-93.072822
44.985387,-93.019850
44.924766,-93.086249
44.984070,-93.166618
44.954116,-93.062293
44.963244,-93.143907
44.959441,-93.140471
44.924844,-93.135035
44.991768,-93.014549
44.937909,-93.154283
44.961248,-93.005044
44.958733,-93.019154
44.978644,-93.024003
44.954033,-93.169601
44.975014,-93.011716
44.951439,-93.093958
44.966616,-93.158477
44.923984,-93.135172
44.961248,-93.005044
44.982930,-93.066646
44.950201,-93.052397
44.974665,-93.094202
44.950075,-93.095744
44.964981,-93.153615
44.945774,-93.031307
44.978144,-93.112409
44.921868,-93.096719
44.962957,-93.055318
44.927338,-93.103048
44.951091,-93.045356
44.959374,-93.149292
44.951234,-93.121239
44.923457,-93.099640
44.991258,-93.073786
44.982839,-93.038120
44.978173,-93.015637
44.980865,-93.021334
NaN,NaN
44.953280,-93.063978
44.941322,-93.125452
44.950253,-93.058657
44.950288,-93.031315
44.980099,-93.080180
44.957764,-93.028132
44.963952,-93.004236
44.926468,-93.090752
44.964565,-93.097796
44.954845,-93.036998
44.962128,-93.028792
44.960961,-93.116809
44.986479,-93.073627
NaN,NaN
44.958514,-93.127296
44.988434,-93.030593
44.991187,-93.038950
44.919083,-93.087894
44.954800,-93.007479
44.927835,-93.096821
44.986346,-93.018023
44.921092,-93.073762
44.960338,-93.005041
44.968889,-93.078650
44.987067,-93.082620
44.986306,-93.022301
44.957681,-93.037479
44.990251,-93.103799
44.970259,-93.130201
44.949866,-93.044833
44.976895,-93.007252
44.993252,-93.123435
44.978622,-93.024177
44.979979,-93.163858
44.948609,-93.126796
44.974605,-93.026434
44.960182,-93.137865
44.956538,-93.020914
44.983029,-93.107268
44.959441,-93.005039
44.982641,-93.112840
44.984380,-93.133285
44.984971,-93.107261
44.965960,-93.195183
44.974875,-93.113698
44.975305,-93.085016
44.941861,-93.106174
44.933946,-93.114720
44.961375,-93.155558
44.973027,-93.013173
44.990327,-93.072558
44.962654,-93.048243
44.960931,-93.157810
44.926995,-93.141109
44.950603,-93.093276
44.951079,-93.055018
44.978190,-93.061673
44.960128,-93.160076
44.987178,-93.022921
44.928216,-93.090791
44.981829,-93.065263
44.950630,-93.087577
44.944962,-93.095000
44.966123,-93.207098
44.981341,-93.011577
44.990341,-93.028261
44.960338,-93.005041
44.969546,-93.012935
44.922454,-93.138115
44.989105,-93.156314
44.902641,-93.166749
44.973258,-93.142804
44.950603,-93.093276
44.900553,-93.175632
44.960434,-93.012671
44.970103,-93.010748
44.976429,-93.053907
44.959304,-93.020992
44.945402,-93.016716
44.986414,-93.071800
44.989068,-93.081182
44.978552,-93.006933
44.978552,-93.008445
44.987371,-93.033119
44.973053,-93.112415
44.940250,-93.131672
44.957445,-93.153877
44.926232,-93.094765
44.966599,-93.122437
44.988476,-93.042307
44.987287,-93.083715
44.922751,-93.084791
44.972275,-93.142775
44.921815,-93.101710
44.969202,-93.015907
44.948621,-93.052831
44.926469,-93.094746
44.989977,-93.146815
44.977736,-93.007277
44.928641,-93.020828
44.957085,-93.110708
44.962757,-93.156320
44.960238,-93.166294
44.959636,-93.165101
44.968889,-93.078650
44.962867,-93.018494
44.988356,-93.137066
44.944962,-93.095000
44.972355,-93.142833
44.964059,-93.166991
44.958746,-93.018685
44.987870,-93.042980
44.953233,-93.134349
44.983537,-93.071918
44.974006,-93.097989
44.989906,-93.149749
44.972609,-93.081260
44.987639,-93.018753
44.921911,-93.101565
44.984006,-93.117589
44.960580,-93.015430
44.974195,-93.028990
44.984378,-93.079619
44.958532,-93.004856
44.962298,-93.147853
44.964163,-93.006635
44.985275,-93.076435
NaN,NaN
44.953433,-93.015140
44.969379,-93.102655
44.962654,-93.048243
44.975927,-93.008277
44.940986,-93.104202
44.981974,-93.074663
44.988136,-93.019277
44.956510,-93.005356
44.957204,-93.198149
44.950654,-93.050441
44.964598,-93.005323
44.985815,-93.024329
44.989744,-93.110027
44.971572,-93.135186
44.979887,-93.112390
44.967681,-93.180799
44.952692,-93.068244
44.923459,-93.100756
44.987431,-93.129684
44.951630,-93.038565
44.978093,-93.082783
44.958532,-93.004856
44.957611,-93.153367
44.974493,-93.026666
44.957461,-93.050675
44.987534,-93.083554
44.953256,-93.132194
44.924657,-93.072705
44.966635,-93.197767
44.986479,-93.073627
44.978818,-93.077646
44.922054,-93.086798
44.954033,-93.169601
44.932027,-93.095450
44.973152,-93.131843
44.925703,-93.096562
44.984700,-93.042781
44.960412,-93.041568
44.975524,-93.059150
44.984583,-93.113517
44.955913,-93.064015
44.944962,-93.095000
44.985402,-93.021362
44.957449,-93.150782
44.989889,-93.074613
44.921140,-93.100739
44.979804,-93.011808
44.962654,-93.048243
44.963952,-93.004236
44.983916,-93.030992
44.924521,-93.171413
44.953605,-93.065425
44.987359,-93.028182
44.955490,-93.047222
44.971995,-93.142351
44.984516,-93.026625
44.971482,-93.012344
44.966016,-93.023414
44.950630,-93.087577
NaN,NaN
44.988976,-93.079407
44.979123,-93.081273
44.944142,-93.123831
44.953903,-93.037745
44.961248,-93.005044
44.979264,-93.054633
44.940038,-93.126454
44.948203,-93.145167
NaN,NaN
44.959731,-93.024120
44.962825,-93.012472
44.965520,-93.206847
44.981372,-93.035239
44.988422,-93.026929
44.947827,-93.036297
44.901893,-93.182536
44.898558,-93.175691
44.941644,-93.124565
44.943859,-93.027220
44.985563,-93.074558
44.989850,-93.079461
44.970915,-93.078151
44.922456,-93.138569
44.959391,-93.050418
44.924841,-93.135799
44.901839,-93.176613
44.956668,-93.057940
44.926873,-93.153507
44.991153,-93.034731
44.975420,-93.075278
44.977172,-93.131630
44.954494,-93.005740
44.976701,-93.098732
44.986830,-93.013489
44.972232,-93.034976
44.959411,-93.152578
44.956997,-93.017317
44.986828,-93.037035
44.971637,-93.159242
44.934446,-93.164259
44.927782,-93.098779
44.988297,-93.038548
44.989951,-93.107153
44.932466,-93.152427
44.956800,-93.158298
44.961371,-93.152391
44.984410,-93.120150
44.975953,-93.157117
44.976791,-93.114737
44.982794,-93.072178
44.968689,-93.077612
44.977620,-93.130417
NaN,NaN
44.975761,-93.081559
44.971347,-93.140982
44.985571,-93.080950
44.976624,-93.038374
NaN,NaN
44.944962,-93.095000
44.983263,-93.044501
44.898558,-93.175691
44.932722,-93.156956
44.957449,-93.150480
44.987268,-93.017616
44.942962,-93.024030
44.983757,-93.033074
44.988913,-93.103744
44.978629,-93.057518
44.973252,-93.024386
44.930253,-93.092577
44.920804,-93.016313
44.958103,-93.179819
44.961248,-93.005044
44.961248,-93.005044
44.955811,-93.035667
44.979320,-93.079343
44.989278,-93.015336
44.953841,-93.007751
44.958713,-93.019936
44.983505,-93.133267
44.966514,-93.163729
44.915351,-93.146852
NaN,NaN
44.985281,-93.071780
44.898558,-93.175691
44.956550,-93.150473
44.965489,-93.146051
44.955490,-93.047222
44.905335,-93.186490
44.980429,-93.043010
44.969769,-93.016516
44.990821,-93.140325
44.950630,-93.087577
44.974874,-93.099576
44.985804,-93.072992
44.920271,-93.101697
44.959284,-93.024511
44.948701,-93.032610
44.968871,-93.104623
44.923418,-93.131880
44.977432,-93.028688
44.962654,-93.048243
44.967023,-93.179679
44.960951,-93.150458
44.947789,-93.027306
44.955155,-93.046901
44.951186,-93.162524
44.966646,-93.152570
44.961248,-93.005044
44.923911,-93.105743
44.991268,-93.012465
44.970108,-93.010553
44.951315,-93.091007
44.990932,-93.077180
44.967526,-93.006204
44.988238,-93.049322
44.967846,-93.168606
44.965957,-93.016210
44.958103,-93.179819
44.958152,-93.080612
44.964584,-93.154791
44.978201,-93.068075
44.948738,-93.010255
44.948779,-93.057225
44.987338,-93.039331
44.979503,-93.037892
44.990337,-93.141355
44.922300,-93.142332
44.961248,-93.005044
44.990306,-93.139167
44.974577,-93.029219
44.987343,-93.158042
44.965403,-93.146228
44.981837,-93.013473
44.974665,-93.094202
44.980065,-93.132813
44.988101,-93.046710
44.954146,-93.050792
44.973996,-93.143790
44.978633,-93.076374
44.922612,-93.133775
44.982962,-93.071421
44.931733,-93.154947
44.954134,-93.056247
44.910628,-93.175518
44.934430,-93.154947
44.933981,-93.152066
44.980905,-93.008747
44.953753,-93.169692
44.935214,-93.121693
44.903954,-93.177946
44.978976,-93.192993
44.983774,-93.039403
44.989997,-93.126463
44.946812,-93.122694
44.960084,-93.174908
44.947939,-93.115570
44.958107,-93.078237
44.989268,-93.075563
44.960338,-93.005041
44.966535,-93.156947
NaN,NaN
44.965616,-93.027529
44.955297,-93.005952
44.937909,-93.154283
44.961248,-93.005044
44.966639,-93.153484
44.988092,-93.144119
44.978465,-93.164114
44.931864,-93.166690
44.935690,-93.154979
44.943479,-93.139287
44.965430,-93.196041
44.982725,-93.024042
44.945134,-93.112444
44.949269,-93.094891
44.979378,-93.165396
44.978239,-93.024156
44.954023,-93.032104
44.944962,-93.095000
44.941614,-93.102864
44.975310,-93.084820
44.985345,-93.078210
NaN,NaN
44.922038,-93.087385
44.903955,-93.163405
44.984080,-93.076424
44.959245,-93.152807
44.963952,-93.004236
44.937851,-93.119586
44.990829,-93.077621
44.940291,-93.110567
44.959702,-93.012822
44.976568,-93.009496
44.938919,-93.112761
44.973021,-93.042319
44.958103,-93.179819
44.967246,-93.206615
44.954191,-93.029915
44.989378,-93.135799
44.948456,-93.148720
44.951439,-93.093958
44.931094,-93.163088
NaN,NaN
44.961248,-93.005044
44.926103,-93.133644
44.924645,-93.088164
44.982187,-93.166612
44.962099,-93.058147
44.982803,-93.070741
44.979358,-93.050420
44.974665,-93.094202
44.960338,-93.005041
44.924988,-93.080855
44.914126,-93.180070
44.962847,-93.022021
44.991844,-93.109669
44.938751,-93.005864
44.922396,-93.141546
44.964190,-93.023574
44.930905,-93.097636
44.958201,-93.165611
44.921662,-93.137406
44.958121,-93.070944
44.959251,-93.011961
44.949596,-93.010999
